,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
15343,14.0,24.14,236449.0,22.0,23.0,tcp,1540.0,-------,15.0,7372.0,16103.0,24798600.0,Switch2,Router,23.484008,23.484008,23.494131,0.0,328.431807,505785.0,1540.0,0.236498,0.0,23.473885,23.504254,1.0,50.029965,Normal
15344,9.0,24.9,349810.0,21.0,23.0,tcp,1540.0,-------,10.0,10327.0,16085.0,24770900.0,Switch1,Router,32.469277,32.469341,32.479464,6.4e-05,328.063862,505218.0,1540.0,0.236234,0.00148,32.459154,32.491003,1.0,50.030088,Normal
15345,24.14,14.0,1421.0,23.0,22.0,ack,55.0,-------,15.0,33.0,16103.0,885665.0,Router,Switch2,1.354352,1.354352,1.364355,0.0,328.432001,18063.8,55.0,0.008446,0.0,1.344349,1.374358,1.030038,50.059974,Normal
15346,24.12,12.0,193251.0,24.0,23.0,ack,55.0,-------,13.0,6027.0,16103.0,885665.0,server1,Router,19.410792,19.410792,19.420795,0.0,328.491596,18067.0,55.0,0.008446,0.0,19.410792,19.440802,1.030026,50.051067,Normal
15347,8.2,24.5,71713.0,21.0,23.0,cbr,1500.0,-------,29.0,2750.0,9108.0,13662000.0,switch1,router,68.009217,68.010537,68.020657,0.00132,1016.516723,1524780.0,1500.0,0.130291,0.03348,67.998857,68.032337,1.0,9.96001,UDP-Flood
15348,12.2,24.54,14219.0,22.0,23.0,cbr,1192.0,-------,33.0,519.0,8655.0,10316800.0,switch2,router,14.238718,14.240278,14.250374,0.00156,962.684973,1147520.0,1192.0,0.098389,0.033501,14.228143,14.261644,1.0,9.99048,UDP-Flood
15349,17.1,24.37,602504.0,17.0,22.0,cbr,1000.0,-------,38.0,4308.0,6250.0,6250000.0,clien-17,Switch2,59.464,59.464,59.47408,0.0,124.941427,124941.0,1000.0,0.059605,0.0012,59.464,59.49544,25.0,75.02344,Normal
15350,24.8,8.0,203034.0,23.0,21.0,ack,55.0,-------,9.0,6323.0,16088.0,884840.0,Router,Switch1,20.339092,20.339092,20.349096,0.0,328.113525,18046.2,55.0,0.008438,0.0,20.329089,20.359099,1.030054,50.061864,Normal
15351,7.2,24.49,46564.0,7.0,21.0,cbr,692.0,-------,28.0,1875.0,9588.0,6634900.0,client-7,switch1,44.390286,44.390646,44.400701,0.00036,1066.08599,737732.0,692.0,0.063275,0.03107,44.390286,44.421356,1.0,9.993646,UDP-Flood
15352,10.0,24.1,194172.0,10.0,22.0,tcp,1540.0,-------,11.0,6067.0,16103.0,24798600.0,clien-10,Switch2,19.496126,19.496126,19.50625,0.0,328.561898,505985.0,1540.0,0.236498,0.0,19.496126,19.526496,1.0,50.010552,Normal
15353,24.15,15.0,95706.0,24.0,23.0,ack,55.0,-------,16.0,2977.0,16092.0,885060.0,server1,Router,10.224896,10.224896,10.234899,0.0,328.206042,18051.3,55.0,0.008441,0.0,10.224896,10.254906,1.030045,50.060221,Normal
15354,15.0,24.15,194138.0,23.0,24.0,tcp,1540.0,-------,16.0,6052.0,16092.0,24781700.0,Router,server1,19.512061,19.512061,19.522184,0.0,328.205808,505437.0,1540.0,0.236337,0.0,19.491814,19.522184,1.0,50.030211,Normal
15355,5.0,24.5,267545.0,5.0,21.0,tcp,1540.0,-------,6.0,8257.0,16091.0,24780100.0,clien-5,Switch1,26.148373,26.148373,26.158496,0.0,328.204637,505434.0,1540.0,0.236321,0.0,26.148373,26.178742,1.0,50.027339,Normal
15356,4.1,24.24,612525.0,21.0,23.0,cbr,1000.0,-------,25.0,4807.0,6250.0,6250000.0,Switch1,Router,63.46608,63.4664,63.47648,0.00032,124.942826,124943.0,1000.0,0.059605,0.00064,63.456,63.48688,25.0,75.02288,Normal
15357,24.14,14.0,570574.0,22.0,14.0,ack,55.0,-------,15.0,15889.0,16103.0,885665.0,Switch2,clien-14,49.412067,49.412067,49.42207,0.0,328.432001,18063.8,55.0,0.008446,0.0,49.392061,49.42207,1.030038,50.059974,Normal
15358,24.12,12.0,151381.0,22.0,12.0,ack,55.0,-------,13.0,4711.0,16103.0,885665.0,Switch2,clien-12,15.487298,15.487298,15.497301,0.0,328.491596,18067.0,55.0,0.008446,0.0,15.467291,15.497301,1.030026,50.051067,Normal
15359,6.0,24.6,498206.0,23.0,24.0,tcp,1540.0,-------,7.0,14065.0,16091.0,24780100.0,Router,server1,43.863931,43.864054,43.874178,0.000123,328.192835,505416.0,1540.0,0.236321,0.000123,43.843685,43.874178,1.0,50.029102,Normal
15360,18.1,24.38,492639.0,22.0,23.0,cbr,1000.0,-------,39.0,2302.0,6250.0,6250000.0,Switch2,Router,43.42608,43.426685,43.436765,0.000605,124.941028,124941.0,1000.0,0.059605,0.001288,43.416,43.447528,25.0,75.0236,Normal
15361,1.0,24.1,525364.0,21.0,23.0,tcp,1540.0,-------,2.0,14751.0,16091.0,24780100.0,Switch1,Router,45.936816,45.936816,45.946939,0.0,328.297855,505578.0,1540.0,0.236321,0.0,45.926693,45.957063,1.0,50.013418,Normal
15362,4.0,24.4,196265.0,4.0,21.0,tcp,1540.0,-------,5.0,6129.0,16091.0,24780100.0,clien-4,Switch1,19.693203,19.693203,19.703326,0.0,328.217832,505455.0,1540.0,0.236321,0.0,19.693203,19.723572,1.0,50.025368,Normal
15363,2.0,24.2,85311.0,2.0,21.0,tcp,1540.0,-------,3.0,2670.0,16091.0,24780100.0,clien-2,Switch1,9.245461,9.245461,9.255584,0.0,328.26404,505526.0,1540.0,0.236321,0.0,9.245461,9.27583,1.0,50.018467,Normal
15364,6.0,24.6,126370.0,23.0,24.0,tcp,1540.0,-------,7.0,3948.0,16091.0,24780100.0,Router,server1,13.133426,13.133426,13.143549,0.0,328.192835,505416.0,1540.0,0.236321,0.0,13.113179,13.143549,1.0,50.029102,Normal
15365,24.2,2.0,784.0,21.0,2.0,ack,55.0,-------,3.0,20.0,16091.0,885005.0,Switch1,clien-2,1.296707,1.296707,1.30671,0.0,328.26412,18054.5,55.0,0.00844,0.0,1.276701,1.30671,1.030022,50.048477,Normal
15366,9.1,24.29,613195.0,9.0,21.0,cbr,1000.0,-------,30.0,4840.0,6250.0,6250000.0,clien-9,Switch1,63.72,63.72,63.73008,0.0,124.940828,124941.0,1000.0,0.059605,0.00144,63.72,63.75168,25.0,75.02368,Normal
15367,10.0,24.1,183704.0,10.0,22.0,tcp,1540.0,-------,11.0,5741.0,16103.0,24798600.0,clien-10,Switch2,18.512442,18.512442,18.522565,0.0,328.561898,505985.0,1540.0,0.236498,0.0,18.512442,18.542811,1.0,50.010552,Normal
15368,10.0,24.1,227922.0,22.0,23.0,tcp,1540.0,-------,11.0,7111.0,16103.0,24798600.0,Switch2,Router,22.686019,22.686019,22.696142,0.0,328.561898,505985.0,1540.0,0.236498,0.0,22.675896,22.706266,1.0,50.010552,Normal
15369,5.2,24.47,12076.0,23.0,24.0,cbr,1500.0,-------,26.0,464.0,9108.0,13662000.0,router,server1,12.28568,12.28712,12.29724,0.00144,1016.522962,1524780.0,1500.0,0.130291,0.03324,12.264,12.29724,1.0,9.959955,UDP-Flood
15370,10.0,24.1,280711.0,22.0,23.0,tcp,1540.0,-------,11.0,8594.0,16103.0,24798600.0,Switch2,Router,27.168118,27.168118,27.178242,0.0,328.561898,505985.0,1540.0,0.236498,4.8e-05,27.157995,27.188413,1.0,50.010552,Normal
15371,24.11,11.0,109667.0,22.0,11.0,ack,55.0,-------,12.0,3413.0,16103.0,885665.0,Switch2,clien-11,11.559816,11.559816,11.569819,0.0,328.522947,18068.8,55.0,0.008446,0.0,11.53981,11.569819,1.030019,50.046382,Normal
15372,24.14,14.0,162359.0,24.0,23.0,ack,55.0,-------,15.0,5052.0,16103.0,885665.0,server1,Router,16.500144,16.500144,16.510147,0.0,328.432001,18063.8,55.0,0.008446,0.0,16.500144,16.530154,1.030038,50.059974,Normal
15373,4.0,24.4,101772.0,23.0,24.0,tcp,1540.0,-------,5.0,3174.0,16091.0,24780100.0,Router,server1,10.814622,10.814622,10.824746,0.0,328.217832,505455.0,1540.0,0.236321,0.0,10.794376,10.824746,1.0,50.025368,Normal
15374,24.6,6.0,212024.0,24.0,23.0,ack,55.0,-------,7.0,6609.0,16091.0,885005.0,server1,Router,21.174672,21.174672,21.184675,0.0,328.19309,18050.6,55.0,0.00844,0.0,21.174672,21.204682,1.030048,50.059112,Normal
15375,14.0,24.14,343169.0,23.0,24.0,tcp,1540.0,-------,15.0,10166.0,16103.0,24798600.0,Router,server1,31.970506,31.970506,31.980629,0.0,328.431807,505785.0,1540.0,0.236498,0.0,31.950259,31.980629,1.0,50.029965,Normal
15376,24.1,10.0,228926.0,24.0,23.0,ack,55.0,-------,11.0,7140.0,16103.0,885665.0,server1,Router,22.769109,22.769109,22.779112,0.0,328.561918,18070.9,55.0,0.008446,0.0,22.769109,22.799118,1.030013,50.040562,Normal
15377,24.2,2.0,41808.0,21.0,2.0,ack,55.0,-------,3.0,1299.0,16091.0,885005.0,Switch1,clien-2,5.164179,5.164179,5.174182,0.0,328.26412,18054.5,55.0,0.00844,0.0,5.144173,5.174182,1.030022,50.048477,Normal
15378,24.1,1.0,101990.0,23.0,21.0,ack,55.0,-------,2.0,3179.0,16091.0,885005.0,Router,Switch1,10.826618,10.826618,10.836621,0.0,328.297902,18056.4,55.0,0.00844,0.0,10.816614,10.846624,1.030016,50.043427,Normal
15379,24.6,6.0,63715.0,23.0,21.0,ack,55.0,-------,7.0,1982.0,16091.0,885005.0,Router,Switch1,7.219512,7.219512,7.229515,0.0,328.19309,18050.6,55.0,0.00844,0.0,7.209509,7.239518,1.030048,50.059112,Normal
15380,24.1,10.0,304470.0,22.0,10.0,ack,55.0,-------,11.0,9183.0,16103.0,885665.0,Switch2,clien-10,29.001896,29.001896,29.011899,0.0,328.561918,18070.9,55.0,0.008446,0.0,28.98189,29.011899,1.030013,50.040562,Normal
15381,24.1,1.0,66088.0,21.0,1.0,ack,55.0,-------,2.0,2052.0,16091.0,885005.0,Switch1,clien-1,7.453423,7.453423,7.463426,0.0,328.297902,18056.4,55.0,0.00844,0.0,7.433417,7.463426,1.030016,50.043427,Normal
15382,7.0,24.7,180283.0,21.0,23.0,tcp,1540.0,-------,8.0,5630.0,16090.0,24778600.0,Switch1,Router,18.197172,18.197172,18.207296,0.0,328.167486,505378.0,1540.0,0.236307,0.0,18.187049,18.217419,1.0,50.029842,Normal
15383,24.1,1.0,108020.0,21.0,1.0,ack,55.0,-------,2.0,3366.0,16091.0,885005.0,Switch1,clien-1,11.406275,11.406275,11.416278,0.0,328.297902,18056.4,55.0,0.00844,0.0,11.386269,11.416278,1.030016,50.043427,Normal
15384,14.0,24.14,478905.0,14.0,22.0,tcp,1540.0,-------,15.0,13588.0,16103.0,24798600.0,clien-14,Switch2,42.362277,42.362277,42.3724,0.0,328.431807,505785.0,1540.0,0.236498,0.000619,42.362277,42.393266,1.0,50.029965,Normal
15385,4.0,24.4,517237.0,4.0,21.0,tcp,1540.0,-------,5.0,14548.0,16091.0,24780100.0,clien-4,Switch1,45.30363,45.30363,45.313754,0.0,328.217832,505455.0,1540.0,0.236321,0.0,45.30363,45.334,1.0,50.025368,Normal
15386,24.9,9.0,262045.0,24.0,23.0,ack,55.0,-------,10.0,8105.0,16085.0,884675.0,server1,Router,25.724205,25.724205,25.734208,0.0,328.064183,18043.5,55.0,0.008437,0.0,25.724205,25.754214,1.030058,50.060098,Normal
15387,24.9,9.0,551112.0,21.0,9.0,ack,55.0,-------,10.0,15384.0,16085.0,884675.0,Switch1,clien-9,47.92027,47.92027,47.930274,0.0,328.064183,18043.5,55.0,0.008437,0.0,47.900264,47.930274,1.030058,50.060098,Normal
15388,24.9,9.0,490409.0,23.0,21.0,ack,55.0,-------,10.0,13857.0,16085.0,884675.0,Router,Switch1,43.255765,43.255765,43.265768,0.0,328.064183,18043.5,55.0,0.008437,0.0,43.245762,43.275771,1.030058,50.060098,Normal
15389,20.0,25.0,8739.0,23.0,25.0,tcp,55.0,-------,0.0,44.0,621.0,34155.0,Router,webcache,2.072701,2.072701,2.103341,0.0,8.323385,457.786,55.0,0.000326,9e-06,2.032049,2.103341,1.201267,75.810335,Normal
15390,0.1,24.2,564085.0,23.0,24.0,cbr,1000.0,-------,21.0,2987.0,6250.0,6250000.0,Router,server1,48.91616,48.916261,48.926341,0.000101,124.944425,124944.0,1000.0,0.059605,0.000101,48.896,48.926341,25.0,75.02224,Normal
15391,0.1,24.2,594770.0,0.0,21.0,cbr,1000.0,-------,21.0,3926.0,6250.0,6250000.0,clien-0,Switch1,56.408,56.408,56.41808,0.0,124.944425,124944.0,1000.0,0.059605,0.0,56.408,56.43824,25.0,75.02224,Normal
15392,17.2,24.59,77737.0,22.0,23.0,cbr,1500.0,-------,38.0,2984.0,9108.0,13662000.0,switch2,router,73.71436,73.71604,73.72616,0.00168,1016.424609,1524640.0,1500.0,0.130291,0.03432,73.704,73.73832,1.0,9.960822,UDP-Flood
15393,7.1,24.27,374774.0,7.0,21.0,cbr,1000.0,-------,28.0,1172.0,6250.0,6250000.0,clien-7,Switch1,34.376,34.376,34.38608,0.0,124.941627,124942.0,1000.0,0.059605,0.001194,34.376,34.407434,25.0,75.02336,Normal
15394,6.0,24.6,572488.0,23.0,24.0,tcp,1540.0,-------,7.0,15941.0,16091.0,24780100.0,Router,server1,49.56008,49.560198,49.570322,0.000118,328.192835,505416.0,1540.0,0.236321,0.000118,49.539833,49.570322,1.0,50.029102,Normal
15395,24.8,8.0,113079.0,24.0,23.0,ack,55.0,-------,9.0,3513.0,16088.0,884840.0,server1,Router,11.862034,11.862034,11.872037,0.0,328.113525,18046.2,55.0,0.008438,0.0,11.862034,11.892043,1.030054,50.061864,Normal
15396,26.0,25.1,15903.0,26.0,25.0,ack,576.0,-------,1.0,832945.0,5628.0,3241730.0,webserverlistin,webcache,15.802,15.916464,15.95568,0.114464,658.090443,379060.0,576.0,0.030916,0.15368,15.802,15.95568,1.447776,9.999792,Normal
15397,12.0,24.12,434726.0,12.0,22.0,tcp,1540.0,-------,13.0,12478.0,16103.0,24798600.0,clien-12,Switch2,38.974216,38.974216,38.984339,0.0,328.491489,505876.0,1540.0,0.236498,0.0,38.974216,39.004586,1.0,50.021057,Normal
15398,24.9,9.0,111180.0,23.0,21.0,ack,55.0,-------,10.0,3454.0,16085.0,884675.0,Router,Switch1,11.69361,11.69361,11.703613,0.0,328.064183,18043.5,55.0,0.008437,0.0,11.683606,11.713616,1.030058,50.060098,Normal
15399,4.2,24.46,48447.0,23.0,24.0,cbr,192.0,-------,25.0,2044.0,10050.0,1929600.0,router,server1,46.133758,46.142566,46.152581,0.008808,1118.27935,214710.0,192.0,0.018402,0.039438,46.113143,46.152581,1.0,9.987021,UDP-Flood
15400,0.0,24.0,399863.0,21.0,23.0,tcp,1540.0,-------,1.0,11594.0,16091.0,24780100.0,Switch1,Router,36.309138,36.309138,36.319261,0.0,328.316229,505606.0,1540.0,0.236321,0.001477,36.299014,36.330861,1.0,50.010675,Normal
15401,24.8,8.0,575736.0,21.0,8.0,ack,55.0,-------,9.0,16009.0,16088.0,884840.0,Switch1,clien-8,49.808925,49.808925,49.818928,0.0,328.113525,18046.2,55.0,0.008438,0.0,49.788919,49.818928,1.030054,50.061864,Normal
15402,24.12,12.0,536681.0,22.0,12.0,ack,55.0,-------,13.0,15042.0,16103.0,885665.0,Switch2,clien-12,46.813597,46.813597,46.8236,0.0,328.491596,18067.0,55.0,0.008446,0.0,46.793591,46.8236,1.030026,50.051067,Normal
15403,13.1,24.33,640132.0,23.0,24.0,cbr,1000.0,-------,34.0,6177.0,6250.0,6250000.0,Router,server1,74.4364,74.43672,74.4468,0.00032,124.943026,124943.0,1000.0,0.059605,0.00056,74.416,74.4468,25.0,75.0228,Normal
15404,8.0,24.8,96724.0,23.0,24.0,tcp,1540.0,-------,9.0,3014.0,16088.0,24775500.0,Router,server1,10.342554,10.342554,10.352677,0.0,328.11323,505294.0,1540.0,0.236278,0.0,10.322307,10.352677,1.0,50.031854,Normal
15405,24.9,9.0,135076.0,24.0,23.0,ack,55.0,-------,10.0,4208.0,16085.0,884675.0,server1,Router,13.931112,13.931112,13.941115,0.0,328.064183,18043.5,55.0,0.008437,0.0,13.931112,13.961121,1.030058,50.060098,Normal
15406,24.2,2.0,534194.0,21.0,2.0,ack,55.0,-------,3.0,14963.0,16091.0,885005.0,Switch1,clien-2,46.622855,46.622855,46.632858,0.0,328.26412,18054.5,55.0,0.00844,0.0,46.602848,46.632858,1.030022,50.048477,Normal
15407,7.0,24.7,280402.0,7.0,21.0,tcp,1540.0,-------,8.0,8580.0,16090.0,24778600.0,clien-7,Switch1,27.135011,27.135011,27.145134,0.0,328.167486,505378.0,1540.0,0.236307,0.0,27.135011,27.165381,1.0,50.029842,Normal
15408,24.2,2.0,222214.0,21.0,2.0,ack,55.0,-------,3.0,6927.0,16091.0,885005.0,Switch1,clien-2,22.156283,22.156283,22.166286,0.0,328.26412,18054.5,55.0,0.00844,0.0,22.136276,22.166286,1.030022,50.048477,Normal
15409,10.0,24.1,424770.0,22.0,23.0,tcp,1540.0,-------,11.0,12229.0,16103.0,24798600.0,Switch2,Router,38.220998,38.220998,38.231122,0.0,328.561898,505985.0,1540.0,0.236498,0.0,38.210875,38.241245,1.0,50.010552,Normal
15410,3.0,24.3,558028.0,23.0,24.0,tcp,1540.0,-------,4.0,15575.0,16091.0,24780100.0,Router,server1,48.451662,48.451662,48.461786,0.0,328.240918,505490.0,1540.0,0.236321,0.0,48.431416,48.461786,1.0,50.02192,SIDDOS
15411,19.1,24.39,611933.0,19.0,22.0,cbr,1000.0,-------,40.0,4777.0,6250.0,6250000.0,clien-19,Switch2,63.216,63.216,63.22608,0.0,124.940628,124941.0,1000.0,0.059605,0.00152,63.216,63.24776,25.0,75.02376,Normal
15412,1.2,24.43,36730.0,1.0,21.0,cbr,1500.0,-------,22.0,1406.0,9108.0,13662000.0,client-1,switch1,35.230857,35.231097,35.241217,0.00024,1016.54293,1524810.0,1500.0,0.130291,0.033,35.230857,35.263857,1.0,9.959779,UDP-Flood
15413,12.0,24.12,47415.0,22.0,23.0,tcp,1540.0,-------,13.0,1488.0,16103.0,24798600.0,Switch2,Router,5.684218,5.684218,5.694341,0.0,328.491489,505876.0,1540.0,0.236498,0.0,5.674094,5.704464,1.0,50.021057,Normal
15414,5.0,24.5,227500.0,21.0,23.0,tcp,1540.0,-------,6.0,7099.0,16091.0,24780100.0,Switch1,Router,22.643381,22.643381,22.653504,0.0,328.204637,505434.0,1540.0,0.236321,0.0,22.633258,22.663627,1.0,50.027339,Normal
15415,24.4,4.0,380560.0,24.0,23.0,ack,55.0,-------,5.0,11092.0,16091.0,885005.0,server1,Router,34.818644,34.818644,34.828647,0.0,328.218006,18052.0,55.0,0.00844,0.0,34.818644,34.848654,1.030035,50.055377,Normal
15416,25.1,26.0,51377.0,25.0,26.0,tcp,55.0,-------,1.0,44.0,5630.0,309650.0,webcache,webserverlistin,48.875232,48.875232,48.905872,0.0,656.270166,36094.9,55.0,0.002953,0.03064,48.875232,48.905872,1.417136,9.99592,Normal
15417,15.1,24.35,437363.0,15.0,22.0,cbr,1000.0,-------,36.0,1772.0,6250.0,6250000.0,clien-15,Switch2,39.176,39.176,39.18608,0.0,124.942227,124942.0,1000.0,0.059605,0.00085,39.176,39.20709,25.0,75.02312,Normal
15418,5.1,24.25,611134.0,5.0,21.0,cbr,1000.0,-------,26.0,4738.0,6250.0,6250000.0,clien-5,Switch1,62.904,62.904,62.91408,0.0,124.942427,124942.0,1000.0,0.059605,0.0008,62.904,62.93504,25.0,75.02304,Normal
15419,24.3,3.0,30292.0,23.0,21.0,ack,55.0,-------,4.0,940.0,16091.0,885005.0,Router,Switch1,4.070554,4.070554,4.080557,0.0,328.241051,18053.3,55.0,0.00844,0.0,4.06055,4.09056,1.030029,50.051929,Normal
15420,24.15,15.0,386211.0,22.0,15.0,ack,55.0,-------,16.0,11238.0,16092.0,885060.0,Switch2,clien-15,35.271347,35.271347,35.28135,0.0,328.206042,18051.3,55.0,0.008441,0.0,35.251341,35.28135,1.030045,50.060221,Normal
15421,3.1,24.23,581581.0,23.0,24.0,cbr,1000.0,-------,24.0,3270.0,6250.0,6250000.0,Router,server1,51.1804,51.18064,51.19072,0.00024,124.943226,124943.0,1000.0,0.059605,0.00048,51.16,51.19072,25.0,75.02272,Normal
15422,24.12,12.0,229668.0,23.0,22.0,ack,55.0,-------,13.0,7161.0,16103.0,885665.0,Router,Switch2,22.846021,22.846021,22.856024,0.0,328.491596,18067.0,55.0,0.008446,0.0,22.836018,22.866027,1.030026,50.051067,Normal
15423,25.0,20.0,79173.0,25.0,23.0,tcp,576.0,-------,0.0,1252633.0,7110.0,4092144.0,webcache,router,75.667952,75.692511,75.731727,0.024559,95.145988,54761.052361,575.547679,0.039026,0.113037,75.667952,75.780989,1.27255,75.999821,Normal
15424,7.0,24.7,188597.0,21.0,23.0,tcp,1540.0,-------,8.0,5886.0,16090.0,24778600.0,Switch1,Router,18.980624,18.980624,18.990747,0.0,328.167486,505378.0,1540.0,0.236307,0.0,18.9705,19.00087,1.0,50.029842,Normal
15425,15.1,24.35,352377.0,22.0,23.0,cbr,1000.0,-------,36.0,957.0,6250.0,6250000.0,Switch2,Router,32.66608,32.66648,32.67656,0.0004,124.942227,124942.0,1000.0,0.059605,0.000861,32.656,32.687101,25.0,75.02312,Normal
15426,24.11,11.0,116913.0,24.0,23.0,ack,55.0,-------,12.0,3648.0,16103.0,885665.0,server1,Router,12.223323,12.223323,12.233326,0.0,328.522947,18068.8,55.0,0.008446,0.0,12.223323,12.253333,1.030019,50.046382,Normal
15427,9.0,24.9,349570.0,9.0,21.0,tcp,1540.0,-------,10.0,10322.0,16085.0,24770900.0,clien-9,Switch1,32.440452,32.440452,32.450575,0.0,328.063862,505218.0,1540.0,0.236234,0.001723,32.440452,32.472545,1.0,50.030088,Normal
15428,2.0,24.2,415538.0,21.0,23.0,tcp,1540.0,-------,3.0,11984.0,16091.0,24780100.0,Switch1,Router,37.512618,37.512618,37.522741,0.0,328.26404,505526.0,1540.0,0.236321,0.0,37.502494,37.532864,1.0,50.018467,Normal
15429,8.0,24.8,346331.0,23.0,24.0,tcp,1540.0,-------,9.0,10239.0,16088.0,24775500.0,Router,server1,32.21307,32.213994,32.224117,0.000924,328.11323,505294.0,1540.0,0.236278,0.001601,32.192147,32.224117,1.0,50.031854,Normal
15430,24.2,2.0,363797.0,24.0,23.0,ack,55.0,-------,3.0,10674.0,16091.0,885005.0,server1,Router,33.533601,33.533601,33.543604,0.0,328.26412,18054.5,55.0,0.00844,0.0,33.533601,33.56361,1.030022,50.048477,Normal
15431,16.2,24.58,70363.0,23.0,24.0,cbr,692.0,-------,37.0,2699.0,9108.0,6302740.0,router,server1,66.706227,66.709569,66.719624,0.003342,1016.430848,703371.0,692.0,0.060108,0.037338,66.682286,66.719624,1.0,9.960767,UDP-Flood
15432,19.1,24.39,359674.0,23.0,24.0,cbr,1000.0,-------,40.0,1027.0,6250.0,6250000.0,Router,server1,33.236893,33.237656,33.247736,0.000763,124.940628,124941.0,1000.0,0.059605,0.001496,33.216,33.247736,25.0,75.02376,Normal
15433,24.4,4.0,146334.0,21.0,4.0,ack,55.0,-------,5.0,4552.0,16091.0,885005.0,Switch1,clien-4,15.010547,15.010547,15.02055,0.0,328.218006,18052.0,55.0,0.00844,0.0,14.990541,15.02055,1.030035,50.055377,Normal
15434,8.1,24.28,378746.0,21.0,23.0,cbr,1000.0,-------,29.0,1210.0,6250.0,6250000.0,Switch1,Router,34.69008,34.690754,34.700834,0.000674,124.941228,124941.0,1000.0,0.059605,0.001437,34.68,34.711677,25.0,75.02352,Normal
15435,14.0,24.14,249944.0,23.0,24.0,tcp,1540.0,-------,15.0,7800.0,16103.0,24798600.0,Router,server1,24.764066,24.764066,24.774189,0.0,328.431807,505785.0,1540.0,0.236498,0.0,24.743819,24.774189,1.0,50.029965,Smurf
15436,24.1,10.0,464019.0,24.0,23.0,ack,55.0,-------,11.0,13208.0,16103.0,885665.0,server1,Router,41.22153,41.22153,41.231533,0.0,328.561918,18070.9,55.0,0.008446,0.0,41.22153,41.251539,1.030013,50.040562,Normal
15437,6.1,24.26,581664.0,23.0,24.0,cbr,1000.0,-------,27.0,3274.0,6250.0,6250000.0,Router,server1,51.21264,51.21312,51.2232,0.00048,124.942027,124942.0,1000.0,0.059605,0.00096,51.192,51.2232,25.0,75.0232,Normal
15438,24.1,1.0,435743.0,23.0,21.0,ack,55.0,-------,2.0,12485.0,16091.0,885005.0,Router,Switch1,39.060791,39.060791,39.070794,0.0,328.297902,18056.4,55.0,0.00844,0.0,39.050787,39.080797,1.030016,50.043427,Normal
15439,9.2,24.51,16635.0,21.0,23.0,cbr,1500.0,-------,30.0,638.0,9108.0,13662000.0,switch1,router,16.516646,16.518086,16.528206,0.00144,1016.496869,1524750.0,1500.0,0.130291,0.03372,16.506286,16.540006,1.0,9.960185,UDP-Flood
15440,2.0,24.2,193012.0,2.0,21.0,tcp,1540.0,-------,3.0,6024.0,16091.0,24780100.0,clien-2,Switch1,19.388008,19.388008,19.398131,0.0,328.26404,505526.0,1540.0,0.236321,0.0,19.388008,19.418377,1.0,50.018467,Normal
15441,24.7,7.0,4072.0,23.0,21.0,ack,55.0,-------,8.0,118.0,16090.0,884950.0,Router,Switch1,1.604986,1.604986,1.614989,0.0,328.167767,18049.2,55.0,0.00844,0.0,1.594982,1.624992,1.030051,50.059851,Normal
15442,15.2,24.57,65892.0,22.0,23.0,cbr,1500.0,-------,36.0,2396.0,8655.0,12982500.0,switch2,router,62.527526,62.528126,62.538246,0.0006,962.684973,1444030.0,1500.0,0.123811,0.03192,62.517286,62.549206,1.0,9.99048,UDP-Flood
15443,24.1,10.0,157939.0,22.0,10.0,ack,55.0,-------,11.0,4930.0,16103.0,885665.0,Switch2,clien-10,16.105583,16.105583,16.115586,0.0,328.561918,18070.9,55.0,0.008446,0.0,16.085577,16.115586,1.030013,50.040562,Normal
15444,9.2,24.51,66099.0,9.0,21.0,cbr,692.0,-------,30.0,2537.0,9108.0,6302740.0,client-9,switch1,62.732571,62.733171,62.743227,0.0006,1016.496869,703416.0,692.0,0.060108,0.036757,62.732571,62.769328,1.0,9.960185,UDP-Flood
15445,24.14,14.0,352330.0,22.0,14.0,ack,55.0,-------,15.0,10390.0,16103.0,885665.0,Switch2,clien-14,32.67258,32.67258,32.682583,0.0,328.432001,18063.8,55.0,0.008446,0.0,32.652573,32.682583,1.030038,50.059974,Normal
15446,15.0,24.15,139002.0,22.0,23.0,tcp,1540.0,-------,16.0,4341.0,16092.0,24781700.0,Switch2,Router,14.3115,14.3115,14.321623,0.0,328.205808,505437.0,1540.0,0.236337,0.0,14.301377,14.331746,1.0,50.030211,Normal
